Codelist,Code,Label,ParentCode
f012ff16-4616-43c3-be3c-c29b27d4bb88,43,Specialised construction activities, F
f012ff16-4616-43c3-be3c-c29b27d4bb88,45,Wholesale and retail trade and repair of motor vehicles and motorcycles, G
f012ff16-4616-43c3-be3c-c29b27d4bb88,46,"Wholesale trade, except of motor vehicles and motorcycles", G
f012ff16-4616-43c3-be3c-c29b27d4bb88,47,"Retail trade, except of motor vehicles and motorcycles", G
f012ff16-4616-43c3-be3c-c29b27d4bb88,49,Land transport and transport via pipelines, H
f012ff16-4616-43c3-be3c-c29b27d4bb88,50,Water transport, H
f012ff16-4616-43c3-be3c-c29b27d4bb88,51,Air transport, H
f012ff16-4616-43c3-be3c-c29b27d4bb88,52,Warehousing and support activities for transportation, H
f012ff16-4616-43c3-be3c-c29b27d4bb88,53,Postal and courier activities, H
f012ff16-4616-43c3-be3c-c29b27d4bb88,55,Accommodation, I
f012ff16-4616-43c3-be3c-c29b27d4bb88,56,Food and beverage service activities, I
f012ff16-4616-43c3-be3c-c29b27d4bb88,64,"Financial service activities, except insurance and pension funding", K
f012ff16-4616-43c3-be3c-c29b27d4bb88,65,"Insurance, reinsurance and pension funding, except compulsory social security", K
f012ff16-4616-43c3-be3c-c29b27d4bb88,66,Activities auxiliary to financial services and insurance activities, K
f012ff16-4616-43c3-be3c-c29b27d4bb88,68,Real estate activities, L
f012ff16-4616-43c3-be3c-c29b27d4bb88,69,Legal and accounting activities, M
f012ff16-4616-43c3-be3c-c29b27d4bb88,70,Activities of head offices; management consultancy activities, M
f012ff16-4616-43c3-be3c-c29b27d4bb88,71,Architectural and engineering activities; technical testing and analysis, M
f012ff16-4616-43c3-be3c-c29b27d4bb88,72,Scientific research and development, M
f012ff16-4616-43c3-be3c-c29b27d4bb88,73,Advertising and market research, M
f012ff16-4616-43c3-be3c-c29b27d4bb88,74,"Other professional, scientific and technical activities", M
f012ff16-4616-43c3-be3c-c29b27d4bb88,75,Veterinary activities, M
f012ff16-4616-43c3-be3c-c29b27d4bb88,77,Rental and leasing activities, N
f012ff16-4616-43c3-be3c-c29b27d4bb88,78,Employment activities, N
f012ff16-4616-43c3-be3c-c29b27d4bb88,79,"Travel agency, tour operator and other reservation service and related activities", N
f012ff16-4616-43c3-be3c-c29b27d4bb88,80,Security and investigation activities, N
f012ff16-4616-43c3-be3c-c29b27d4bb88,81,Services to buildings and landscape activities, N
f012ff16-4616-43c3-be3c-c29b27d4bb88,82,"Office administrative, office support and other business support activities", N
f012ff16-4616-43c3-be3c-c29b27d4bb88,84,Public administration and defence; compulsory social security, O
f012ff16-4616-43c3-be3c-c29b27d4bb88,85,Education, P
f012ff16-4616-43c3-be3c-c29b27d4bb88,86,Human health activities, Q
f012ff16-4616-43c3-be3c-c29b27d4bb88,87,Residential care activities, Q
f012ff16-4616-43c3-be3c-c29b27d4bb88,88,Social work activities without accommodation, Q
f012ff16-4616-43c3-be3c-c29b27d4bb88,90,"Creative, arts and entertainment activities", R
f012ff16-4616-43c3-be3c-c29b27d4bb88,91,"Libraries, archives, museums and other cultural activities", R
f012ff16-4616-43c3-be3c-c29b27d4bb88,92,Gambling and betting activities, R
f012ff16-4616-43c3-be3c-c29b27d4bb88,93,Sports activities and amusement and recreation activities, R
f012ff16-4616-43c3-be3c-c29b27d4bb88,94,Activities of membership organisations, S
f012ff16-4616-43c3-be3c-c29b27d4bb88,95,Repair of computers and personal and household goods, S
f012ff16-4616-43c3-be3c-c29b27d4bb88,96,Other personal service activities, S
f012ff16-4616-43c3-be3c-c29b27d4bb88,97,Activities of households as employers of domestic personnel, T
f012ff16-4616-43c3-be3c-c29b27d4bb88,98,Undifferentiated goods- and services-producing activities of private households for own use, T
f012ff16-4616-43c3-be3c-c29b27d4bb88,99,Activities of extraterritorial organisations and bodies, U
f012ff16-4616-43c3-be3c-c29b27d4bb88,58,Publishing activities,J
f012ff16-4616-43c3-be3c-c29b27d4bb88,59,"Motion picture, video and television programme production, sound recording and music publishing activities",J
f012ff16-4616-43c3-be3c-c29b27d4bb88,60,Programming and broadcasting activities,J
f012ff16-4616-43c3-be3c-c29b27d4bb88,61,Telecommunications,J
f012ff16-4616-43c3-be3c-c29b27d4bb88,62,"Computer programming, consultancy and related activities",J
f012ff16-4616-43c3-be3c-c29b27d4bb88,63,Information service activities,J
f012ff16-4616-43c3-be3c-c29b27d4bb88, A,"AGRICULTURE, FORESTRY AND FISHING",
f012ff16-4616-43c3-be3c-c29b27d4bb88, B,MINING AND QUARRYING,
f012ff16-4616-43c3-be3c-c29b27d4bb88, C,MANUFACTURING,
f012ff16-4616-43c3-be3c-c29b27d4bb88, D,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",
f012ff16-4616-43c3-be3c-c29b27d4bb88, E,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",
f012ff16-4616-43c3-be3c-c29b27d4bb88, F,CONSTRUCTION,
f012ff16-4616-43c3-be3c-c29b27d4bb88, G,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,
f012ff16-4616-43c3-be3c-c29b27d4bb88, H,TRANSPORTATION AND STORAGE,
f012ff16-4616-43c3-be3c-c29b27d4bb88, I,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,
f012ff16-4616-43c3-be3c-c29b27d4bb88,J,INFORMATION AND COMMUNICATION,
f012ff16-4616-43c3-be3c-c29b27d4bb88, K,FINANCIAL AND INSURANCE ACTIVITIES,
f012ff16-4616-43c3-be3c-c29b27d4bb88, L,REAL ESTATE ACTIVITIES,
f012ff16-4616-43c3-be3c-c29b27d4bb88, M,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",
f012ff16-4616-43c3-be3c-c29b27d4bb88, N,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,
f012ff16-4616-43c3-be3c-c29b27d4bb88, O,PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,
f012ff16-4616-43c3-be3c-c29b27d4bb88, P,EDUCATION,
f012ff16-4616-43c3-be3c-c29b27d4bb88, Q,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,
f012ff16-4616-43c3-be3c-c29b27d4bb88, R,"ARTS, ENTERTAINMENT AND RECREATION",
f012ff16-4616-43c3-be3c-c29b27d4bb88, S,OTHER SERVICE ACTIVITIES,
f012ff16-4616-43c3-be3c-c29b27d4bb88, T,ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS; UNDIFFERENTIATED GOODS-AND SERVICES-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE,
f012ff16-4616-43c3-be3c-c29b27d4bb88, U,ACTIVITIES OF EXTRATERRITORIAL ORGANISATIONS AND BODIES,
